index,year,lsoa21,total_residents,total_Active,unemployed,total_households,Overcrowded,Owned,no_car,updated
Townsend,2021,E01009376,1203,550,91,539,79,169,250,NA
Townsend,2021,E01009377,1029,391,75,437,120,92,218,NA
Townsend,2021,E01009379,1434,540,86,677,117,188,372,NA
Townsend,2021,E01009380,1248,489,63,503,123,200,224,NA
Townsend,2021,E01009382,1492,650,73,461,115,291,126,NA
Townsend,2021,E01009383,1108,528,62,405,62,214,146,NA
Townsend,2021,E01009384,1142,642,62,701,50,182,326,NA
Townsend,2021,E01009385,1013,638,68,599,15,245,222,NA
Townsend,2021,E01009389,1503,680,79,479,80,344,113,NA
Townsend,2021,E01009390,1292,710,70,646,36,203,280,NA
Townsend,2021,E01009391,1263,545,79,513,123,241,215,NA
Townsend,2021,E01009392,1315,591,65,419,76,281,106,NA
Townsend,2021,E01009393,1238,544,60,483,113,239,186,NA
Townsend,2021,E01009394,1442,889,52,730,64,501,210,NA
Townsend,2021,E01009395,1334,618,83,521,74,261,167,NA
Townsend,2021,E01009396,1625,676,84,505,120,303,168,NA
Townsend,2021,E01009397,1312,556,98,460,122,191,172,NA
Townsend,2021,E01009399,1117,488,72,419,100,194,163,NA
Townsend,2021,E01009400,1331,660,89,574,62,288,202,NA
Townsend,2021,E01009401,1428,733,95,639,83,233,257,NA
Townsend,2021,E01009403,1181,682,69,604,45,313,178,NA
Townsend,2021,E01009404,1207,694,67,629,42,319,195,NA
Townsend,2021,E01009405,1159,657,58,605,39,359,190,NA
Townsend,2021,E01009406,1381,771,70,760,46,360,241,NA
Townsend,2021,E01009407,1400,771,72,695,47,357,262,NA
Townsend,2021,E01009408,1354,768,97,660,68,371,205,NA
Townsend,2021,E01009409,1508,841,86,842,84,307,413,NA
Townsend,2021,E01009410,1558,753,89,805,38,407,327,NA
Townsend,2021,E01009411,1531,966,68,868,52,509,221,NA
Townsend,2021,E01009412,1433,721,116,647,76,307,273,NA
Townsend,2021,E01009413,1439,813,91,668,66,324,244,NA
Townsend,2021,E01009414,1793,1043,89,862,93,445,249,NA
Townsend,2021,E01009415,1390,786,28,684,7,611,57,NA
Townsend,2021,E01009416,2114,1434,46,1064,14,857,65,NA
Townsend,2021,E01009417,1276,769,28,638,14,480,98,NA
Townsend,2021,E01009418,1240,672,43,644,19,438,120,NA
Townsend,2021,E01009419,1185,642,24,599,9,430,110,NA
Townsend,2021,E01009420,1264,827,39,648,10,545,76,NA
Townsend,2021,E01009421,1448,784,13,648,10,613,37,NA
Townsend,2021,E01009422,1653,961,39,850,15,679,103,NA
Townsend,2021,E01009423,1357,751,40,756,20,467,176,NA
Townsend,2021,E01009424,1334,819,27,722,21,481,174,NA
Townsend,2021,E01009425,1473,687,21,835,10,631,168,NA
Townsend,2021,E01009426,1221,666,10,613,4,567,57,NA
Townsend,2021,E01009427,1283,747,43,683,7,460,128,NA
Townsend,2021,E01009428,1362,730,21,640,6,609,38,NA
Townsend,2021,E01009429,1195,651,18,578,9,534,46,NA
Townsend,2021,E01009430,1451,756,12,683,10,585,50,NA
Townsend,2021,E01009431,1327,817,23,664,7,582,50,NA
Townsend,2021,E01009432,1200,665,41,647,22,421,165,NA
Townsend,2021,E01009433,1482,793,20,754,7,684,90,NA
Townsend,2021,E01009434,1363,911,16,706,7,601,53,NA
Townsend,2021,E01009435,1421,926,33,715,14,592,50,NA
Townsend,2021,E01009436,1173,654,21,556,6,512,51,NA
Townsend,2021,E01009437,1513,864,32,819,9,581,137,NA
Townsend,2021,E01009438,1130,664,20,596,6,518,57,NA
Townsend,2021,E01009439,1196,634,28,601,12,495,98,NA
Townsend,2021,E01009440,1328,696,23,645,3,573,79,NA
Townsend,2021,E01009441,1219,699,50,639,23,408,117,NA
Townsend,2021,E01009442,1199,691,27,591,9,543,67,NA
Townsend,2021,E01009443,968,603,20,528,12,431,68,NA
Townsend,2021,E01009444,1237,701,23,608,6,567,55,NA
Townsend,2021,E01009445,1383,794,56,795,90,315,260,NA
Townsend,2021,E01009446,1961,1266,64,1009,14,675,148,NA
Townsend,2021,E01009447,1268,793,33,628,17,455,101,NA
Townsend,2021,E01009448,1313,743,52,676,32,409,167,NA
Townsend,2021,E01009449,1863,1180,62,1111,24,602,291,NA
Townsend,2021,E01009450,1338,815,30,672,11,567,89,NA
Townsend,2021,E01009451,1106,737,36,640,18,449,148,NA
Townsend,2021,E01009452,1355,794,34,690,28,547,120,NA
Townsend,2021,E01009453,1094,719,18,516,6,460,53,NA
Townsend,2021,E01009454,1210,738,25,646,14,521,92,NA
Townsend,2021,E01009455,1067,558,55,695,26,290,252,NA
Townsend,2021,E01009456,1403,844,17,709,5,610,103,NA
Townsend,2021,E01009457,1272,652,13,605,6,574,35,NA
Townsend,2021,E01009458,1223,585,41,739,10,378,260,NA
Townsend,2021,E01009459,1322,738,18,641,7,544,70,NA
Townsend,2021,E01009460,1357,833,43,809,19,435,230,NA
Townsend,2021,E01009461,1086,611,18,519,6,481,31,NA
Townsend,2021,E01009462,1346,831,28,770,12,452,199,NA
Townsend,2021,E01009463,1332,676,22,616,15,539,77,NA
Townsend,2021,E01009464,1176,763,26,543,12,500,50,NA
Townsend,2021,E01009465,1136,732,33,500,10,457,30,NA
Townsend,2021,E01009466,1361,810,13,661,8,553,80,NA
Townsend,2021,E01009467,1284,692,32,659,11,509,100,NA
Townsend,2021,E01009468,1262,679,6,608,8,542,69,NA
Townsend,2021,E01009469,1196,634,21,586,11,503,58,NA
Townsend,2021,E01009470,1179,691,23,531,9,508,35,NA
Townsend,2021,E01009471,1530,855,23,728,10,590,109,NA
Townsend,2021,E01009472,1346,817,34,655,4,562,78,NA
Townsend,2021,E01009473,1283,762,33,687,15,492,125,NA
Townsend,2021,E01009474,1272,781,25,638,14,481,112,NA
Townsend,2021,E01009475,1639,719,86,617,155,329,181,NA
Townsend,2021,E01009476,1489,615,77,580,137,292,205,NA
Townsend,2021,E01009477,1277,612,68,532,97,280,140,NA
Townsend,2021,E01009478,1415,664,105,624,145,237,237,NA
Townsend,2021,E01009479,1646,686,106,594,155,267,182,NA
Townsend,2021,E01009480,1449,711,104,578,117,327,154,NA
Townsend,2021,E01009481,1934,956,118,713,136,469,179,NA
Townsend,2021,E01009482,1211,520,86,471,138,212,177,NA
Townsend,2021,E01009483,1449,567,119,523,165,227,227,NA
Townsend,2021,E01009484,1311,537,90,488,118,208,192,NA
Townsend,2021,E01009485,1449,608,59,508,158,327,117,NA
Townsend,2021,E01009486,1535,668,66,609,146,328,213,NA
Townsend,2021,E01009487,1538,690,78,568,131,338,143,NA
Townsend,2021,E01009488,1780,747,115,718,170,242,273,NA
Townsend,2021,E01009489,1489,613,92,520,172,264,184,NA
Townsend,2021,E01009490,1554,706,91,637,140,305,209,NA
Townsend,2021,E01009491,1543,565,76,531,178,300,168,NA
Townsend,2021,E01009492,1382,613,76,543,126,293,173,NA
Townsend,2021,E01009493,1537,701,79,1017,73,265,502,NA
Townsend,2021,E01009494,1215,644,109,616,49,25,240,NA
Townsend,2021,E01009495,968,487,69,532,37,222,181,NA
Townsend,2021,E01009496,1228,685,31,641,12,516,126,NA
Townsend,2021,E01009497,1433,892,43,752,28,395,228,NA
Townsend,2021,E01009498,1265,736,93,678,60,284,254,NA
Townsend,2021,E01009499,1351,791,67,663,51,350,197,NA
Townsend,2021,E01009500,1164,578,59,608,48,267,206,NA
Townsend,2021,E01009501,1104,657,97,568,56,243,215,NA
Townsend,2021,E01009502,1062,568,55,579,62,272,217,NA
Townsend,2021,E01009503,1205,652,83,583,44,289,180,NA
Townsend,2021,E01009504,1275,649,25,645,19,453,129,NA
Townsend,2021,E01009505,1222,668,72,644,35,251,193,NA
Townsend,2021,E01009506,1190,635,32,622,10,494,86,NA
Townsend,2021,E01009507,1201,548,74,579,69,226,250,NA
Townsend,2021,E01009508,1268,646,61,607,58,387,163,NA
Townsend,2021,E01009509,1541,786,72,628,96,306,188,NA
Townsend,2021,E01009510,1293,560,55,683,83,275,315,NA
Townsend,2021,E01009511,1215,591,78,487,98,210,145,NA
Townsend,2021,E01009512,1450,770,78,706,63,371,204,NA
Townsend,2021,E01009513,1367,707,73,585,81,310,180,NA
Townsend,2021,E01009514,1283,602,83,623,53,271,224,NA
Townsend,2021,E01009515,1364,666,47,637,47,395,165,NA
Townsend,2021,E01009516,1086,582,45,518,38,321,134,NA
Townsend,2021,E01009517,1492,792,76,703,58,414,175,NA
Townsend,2021,E01009518,1413,767,47,705,40,511,183,NA
Townsend,2021,E01009519,1188,726,38,599,18,499,91,NA
Townsend,2021,E01009520,1443,837,55,713,27,569,127,NA
Townsend,2021,E01009521,1354,768,46,607,30,476,130,NA
Townsend,2021,E01032589,1240,655,29,603,26,463,140,NA
Townsend,2021,E01032591,1314,755,39,474,43,416,43,NA
Townsend,2021,E01033557,2031,1021,74,989,43,189,633,NA
Townsend,2021,E01033559,1402,1103,90,909,43,191,387,NA
Townsend,2021,E01033561,2344,296,44,407,75,37,263,NA
Townsend,2021,E01033562,2159,928,73,1008,67,349,444,NA
Townsend,2021,E01033564,1075,806,55,719,28,117,369,NA
Townsend,2021,E01033565,1358,1056,42,875,22,162,442,NA
Townsend,2021,E01033567,1043,599,44,635,42,80,401,NA
Townsend,2021,E01033615,1034,638,36,480,35,79,283,NA
Townsend,2021,E01033616,1134,636,92,759,47,93,531,NA
Townsend,2021,E01033617,5574,698,77,854,58,29,610,NA
Townsend,2021,E01033618,1166,921,32,757,20,174,325,NA
Townsend,2021,E01033620,1044,680,66,739,25,123,596,NA
Townsend,2021,E01033622,1765,1246,59,1160,68,214,676,NA
Townsend,2021,E01033623,1435,1020,87,1065,22,179,579,NA
Townsend,2021,E01033624,1310,882,70,773,63,193,375,NA
Townsend,2021,E01033625,1600,1066,72,1099,41,190,620,NA
Townsend,2021,E01033626,973,612,64,589,51,103,317,NA
Townsend,2021,E01033627,906,512,54,506,63,123,240,NA
Townsend,2021,E01033629,1952,976,105,1052,77,420,407,NA
Townsend,2021,E01033630,999,637,54,597,30,137,239,NA
Townsend,2021,E01033638,1350,588,120,667,158,132,357,NA
Townsend,2021,E01033640,1589,925,140,900,92,123,491,NA
Townsend,2021,E01033642,2385,1053,149,832,193,478,245,NA
Townsend,2021,E01033643,2360,1005,135,823,233,409,304,NA
Townsend,2021,E01033646,1525,855,139,854,77,175,437,NA
Townsend,2021,E01033648,2064,884,129,831,166,348,328,NA
Townsend,2021,E01033649,1364,613,67,490,161,255,152,NA
Townsend,2021,E01033650,2019,860,133,719,200,384,264,NA
Townsend,2021,E01034913,888,487,35,436,33,188,110,NA
Townsend,2021,E01034914,1356,694,66,699,56,287,223,NA
Townsend,2021,E01034915,1070,545,71,632,106,134,280,NA
Townsend,2021,E01034916,1258,732,50,654,23,385,191,NA
Townsend,2021,E01034917,1247,592,74,507,81,203,196,NA
Townsend,2021,E01034918,1340,610,92,543,82,220,259,NA
Townsend,2021,E01034919,1253,584,118,476,102,209,211,NA
Townsend,2021,E01034920,1383,603,105,414,131,246,135,NA
Townsend,2021,E01034921,1054,500,65,435,100,184,212,NA
Townsend,2021,E01034922,1195,633,97,527,94,216,219,NA
Townsend,2021,E01034923,1300,562,108,533,129,183,263,NA
Townsend,2021,E01034924,1213,533,84,440,111,176,188,NA
Townsend,2021,E01034925,1115,535,49,542,107,206,211,NA
Townsend,2021,E01034926,1160,488,93,531,109,179,260,NA
Townsend,2021,E01034927,1148,538,93,638,135,48,379,NA
Townsend,2021,E01034928,901,422,106,501,117,30,285,NA
Townsend,2021,E01034929,943,469,74,521,162,57,268,NA
Townsend,2021,E01034930,1983,605,96,510,85,72,322,NA
Townsend,2021,E01034931,1373,564,58,429,132,245,110,NA
Townsend,2021,E01034932,1090,439,83,439,102,158,202,NA
Townsend,2021,E01034933,1128,470,67,403,99,219,177,NA
Townsend,2021,E01034934,1111,480,101,434,116,155,152,NA
Townsend,2021,E01034935,2291,950,137,829,232,423,264,NA
Townsend,2021,E01034936,2548,414,13,406,9,292,81,NA
Townsend,2021,E01034937,2299,529,23,449,13,221,104,NA
Townsend,2021,E01034938,1481,673,84,520,116,253,168,NA
Townsend,2021,E01034939,1314,549,64,438,78,227,163,NA
Townsend,2021,E01034940,2051,208,20,440,48,40,244,NA
Townsend,2021,E01034941,2048,125,30,429,17,26,184,NA
Townsend,2021,E01034942,1315,892,62,666,36,359,104,NA
Townsend,2021,E01034943,1304,614,56,730,54,281,273,NA
Townsend,2021,E01034944,1020,500,25,663,26,311,248,NA
Townsend,2021,E01034945,1178,711,61,637,29,323,162,NA
Townsend,2021,E01034946,939,576,61,584,29,77,329,NA
Townsend,2021,E01034947,1257,700,73,698,94,138,380,NA
Townsend,2021,E01034948,1480,853,88,905,77,109,581,NA
Townsend,2021,E01034949,1124,641,68,738,78,85,492,NA
Townsend,2021,E01034950,1072,897,33,701,19,77,343,NA
Townsend,2021,E01034951,1017,791,46,598,44,207,233,NA
Townsend,2021,E01034952,887,448,65,407,93,183,147,NA
Townsend,2021,E01034953,1136,525,61,408,102,246,120,NA
Townsend,2021,E01034954,1234,566,59,515,116,266,167,NA
Townsend,2021,E01034955,1450,692,53,568,123,374,161,NA
Townsend,2011,E01008881,1057,645,85,619,28,359,247,NA
Townsend,2011,E01008882,1150,653,110,687,32,336,303,NA
Townsend,2011,E01008883,1251,740,98,651,28,385,249,NA
Townsend,2011,E01008884,1216,770,117,682,43,301,322,NA
Townsend,2011,E01008885,933,664,34,504,11,426,98,NA
Townsend,2011,E01008886,1137,785,70,714,12,387,286,NA
Townsend,2011,E01008887,1048,674,76,626,15,348,236,NA
Townsend,2011,E01008888,1194,879,53,639,13,532,114,NA
Townsend,2011,E01008889,1275,762,89,659,30,388,248,NA
Townsend,2011,E01008890,1239,866,73,705,29,410,220,NA
Townsend,2011,E01008891,1156,820,69,689,10,445,198,NA
Townsend,2011,E01008892,1089,643,75,518,29,212,189,NA
Townsend,2011,E01008893,1303,905,71,725,10,435,204,NA
Townsend,2011,E01008894,1000,642,74,658,18,242,304,NA
Townsend,2011,E01008895,1378,1033,86,771,7,506,185,NA
Townsend,2011,E01008896,1038,602,117,564,40,269,232,NA
Townsend,2011,E01008897,1179,733,110,602,33,377,185,NA
Townsend,2011,E01008898,1076,636,122,563,47,251,259,NA
Townsend,2011,E01008899,818,428,124,478,44,142,279,NA
Townsend,2011,E01008901,1122,565,117,573,62,237,272,NA
Townsend,2011,E01008905,1075,528,107,421,78,232,183,NA
Townsend,2011,E01008906,1083,524,131,476,72,177,250,NA
Townsend,2011,E01008907,1124,541,134,560,51,123,330,NA
Townsend,2011,E01008909,989,546,116,472,70,169,219,NA
Townsend,2011,E01008910,1149,573,141,661,104,141,395,NA
Townsend,2011,E01008911,1004,527,150,596,71,76,383,NA
Townsend,2011,E01008913,1035,584,169,681,50,120,468,NA
Townsend,2011,E01008915,929,564,74,506,28,292,199,NA
Townsend,2011,E01008916,933,467,108,454,55,228,214,NA
Townsend,2011,E01008917,1008,701,47,523,11,375,119,NA
Townsend,2011,E01008918,1167,685,127,753,31,293,369,NA
Townsend,2011,E01008919,1148,729,68,704,16,386,257,NA
Townsend,2011,E01008920,1025,700,55,556,9,435,115,NA
Townsend,2011,E01008921,1052,691,76,630,16,374,189,NA
Townsend,2011,E01008923,905,548,84,637,22,245,296,NA
Townsend,2011,E01008924,1000,680,51,623,8,403,184,NA
Townsend,2011,E01008925,1035,703,33,515,6,452,64,NA
Townsend,2011,E01008927,1013,626,88,644,16,241,269,NA
Townsend,2011,E01008928,1025,607,82,684,21,233,327,NA
Townsend,2011,E01008929,1005,617,91,676,17,203,347,NA
Townsend,2011,E01008930,1073,762,73,605,9,284,150,NA
Townsend,2011,E01008931,990,608,90,647,21,299,296,NA
Townsend,2011,E01008932,1094,646,76,670,28,344,266,NA
Townsend,2011,E01008933,1104,708,65,549,17,398,129,NA
Townsend,2011,E01008934,997,644,33,547,9,433,101,NA
Townsend,2011,E01008935,1131,651,105,675,19,286,318,NA
Townsend,2011,E01008936,1102,713,76,643,12,370,204,NA
Townsend,2011,E01008937,1028,614,69,607,16,316,230,NA
Townsend,2011,E01008938,1094,662,96,588,35,312,201,NA
Townsend,2011,E01008939,1092,721,59,673,14,384,236,NA
Townsend,2011,E01008940,996,620,93,594,25,292,222,NA
Townsend,2011,E01008941,1022,618,82,585,32,322,226,NA
Townsend,2011,E01008942,1125,749,75,618,26,366,206,NA
Townsend,2011,E01008943,1053,674,79,562,16,300,184,NA
Townsend,2011,E01008944,1216,779,86,733,12,418,242,NA
Townsend,2011,E01008945,1320,931,90,745,21,497,196,NA
Townsend,2011,E01008946,1065,712,74,643,15,419,199,NA
Townsend,2011,E01008947,991,710,41,543,9,387,140,NA
Townsend,2011,E01008948,1050,743,41,627,10,524,141,NA
Townsend,2011,E01008949,949,689,38,515,1,478,71,NA
Townsend,2011,E01008950,1044,580,52,718,2,294,246,NA
Townsend,2011,E01008951,1001,714,39,574,3,335,157,NA
Townsend,2011,E01008952,1302,947,58,761,13,408,288,NA
Townsend,2011,E01008953,1165,765,69,638,13,414,195,NA
Townsend,2011,E01008954,979,582,44,585,3,268,125,NA
Townsend,2011,E01008955,1200,859,37,666,3,452,197,NA
Townsend,2011,E01008956,1029,704,23,577,8,423,149,NA
Townsend,2011,E01008957,1277,923,98,708,10,404,263,NA
Townsend,2011,E01008958,1099,635,80,787,9,228,321,NA
Townsend,2011,E01008959,1166,780,45,790,5,442,249,NA
Townsend,2011,E01008960,1169,876,59,625,9,468,151,NA
Townsend,2011,E01008961,1145,825,61,738,4,437,282,NA
Townsend,2011,E01008962,1345,806,133,818,23,353,344,NA
Townsend,2011,E01008963,1003,682,54,572,19,387,195,NA
Townsend,2011,E01008964,1019,663,70,634,12,372,241,NA
Townsend,2011,E01008965,1123,822,48,587,3,496,102,NA
Townsend,2011,E01008966,1167,712,75,688,16,313,302,NA
Townsend,2011,E01008967,1225,771,36,665,13,540,115,NA
Townsend,2011,E01008968,1183,824,49,697,6,559,163,NA
Townsend,2011,E01008969,1175,868,46,697,6,524,158,NA
Townsend,2011,E01008970,1069,641,70,621,21,357,201,NA
Townsend,2011,E01008971,1226,845,59,716,8,455,168,NA
Townsend,2011,E01008972,1269,784,103,741,19,348,271,NA
Townsend,2011,E01008973,1410,997,67,848,16,583,209,NA
Townsend,2011,E01008974,2060,1512,102,1153,14,712,194,NA
Townsend,2011,E01008975,1159,803,39,669,3,538,147,NA
Townsend,2011,E01008976,1062,641,72,679,22,345,319,NA
Townsend,2011,E01008977,1154,828,73,698,10,439,217,NA
Townsend,2011,E01008978,940,488,185,744,16,101,520,NA
Townsend,2011,E01008979,1148,692,103,765,20,342,372,NA
Townsend,2011,E01008980,1109,627,128,681,28,279,361,NA
Townsend,2011,E01008981,1111,727,48,587,3,475,128,NA
Townsend,2011,E01008982,1166,765,70,667,17,319,201,NA
Townsend,2011,E01008984,1742,569,105,754,21,176,411,NA
Townsend,2011,E01008986,1438,963,103,859,43,225,386,NA
Townsend,2011,E01008987,1296,535,88,637,22,148,336,NA
Townsend,2011,E01008988,1727,1142,113,975,34,290,395,NA
Townsend,2011,E01008989,1411,892,99,930,27,262,422,NA
Townsend,2011,E01008990,922,539,16,468,5,286,107,NA
Townsend,2011,E01008991,1071,724,13,581,5,485,39,NA
Townsend,2011,E01008992,1501,575,18,482,8,319,87,NA
Townsend,2011,E01008994,1365,746,63,673,7,322,250,NA
Townsend,2011,E01008995,1414,577,130,725,27,76,478,NA
Townsend,2011,E01008996,1009,505,88,599,45,195,315,NA
Townsend,2011,E01008997,1073,664,68,599,10,322,182,NA
Townsend,2011,E01008998,1222,737,120,639,42,348,255,NA
Townsend,2011,E01008999,1128,650,67,522,18,334,164,NA
Townsend,2011,E01009000,1315,863,125,794,33,294,362,NA
Townsend,2011,E01009001,1145,797,62,694,7,477,172,NA
Townsend,2011,E01009002,968,573,111,653,25,197,374,NA
Townsend,2011,E01009003,1248,824,67,690,6,474,196,NA
Townsend,2011,E01009005,971,644,41,643,9,409,193,NA
Townsend,2011,E01009006,1190,929,67,763,7,505,272,NA
Townsend,2011,E01009007,1191,824,96,777,28,286,384,NA
Townsend,2011,E01009008,1072,733,37,603,6,477,145,NA
Townsend,2011,E01009009,1094,761,65,637,7,441,165,NA
Townsend,2011,E01009011,1291,885,74,783,9,476,239,NA
Townsend,2011,E01009012,1093,767,55,590,6,464,152,NA
Townsend,2011,E01009013,1427,953,118,857,33,412,393,NA
Townsend,2011,E01009014,1337,787,93,657,59,372,205,NA
Townsend,2011,E01009015,1270,867,75,786,25,384,305,NA
Townsend,2011,E01009016,1076,632,84,732,15,310,371,NA
Townsend,2011,E01009017,1120,648,78,491,24,361,147,NA
Townsend,2011,E01009018,1215,770,85,697,19,415,262,NA
Townsend,2011,E01009019,1088,662,101,612,40,281,260,NA
Townsend,2011,E01009020,1076,656,77,557,26,339,189,NA
Townsend,2011,E01009021,1102,667,78,654,30,303,265,NA
Townsend,2011,E01009022,1244,783,80,612,27,411,162,NA
Townsend,2011,E01009023,1139,799,50,572,10,471,86,NA
Townsend,2011,E01009024,1086,671,89,606,29,282,238,NA
Townsend,2011,E01009025,1047,633,76,584,29,294,221,NA
Townsend,2011,E01009026,1017,591,97,581,38,263,267,NA
Townsend,2011,E01009028,1111,668,105,622,51,333,259,NA
Townsend,2011,E01009029,992,615,71,528,36,320,195,NA
Townsend,2011,E01009030,1045,652,67,480,21,394,85,NA
Townsend,2011,E01009031,1176,739,51,601,14,500,103,NA
Townsend,2011,E01009032,1258,821,61,587,19,482,85,NA
Townsend,2011,E01009033,1202,764,112,677,27,355,243,NA
Townsend,2011,E01009034,1173,767,55,533,12,447,63,NA
Townsend,2011,E01009035,1278,830,60,637,20,463,136,NA
Townsend,2011,E01009036,1099,718,50,540,16,466,80,NA
Townsend,2011,E01009037,1160,731,35,700,8,501,161,NA
Townsend,2011,E01009039,1214,823,40,641,11,556,79,NA
Townsend,2011,E01009040,1234,859,44,628,6,567,64,NA
Townsend,2011,E01009041,1182,861,58,627,7,527,88,NA
Townsend,2011,E01009042,996,735,45,539,11,367,102,NA
Townsend,2011,E01009043,1356,738,83,652,49,423,223,NA
Townsend,2011,E01009044,1051,553,65,463,33,319,128,NA
Townsend,2011,E01009045,1140,651,79,598,26,446,213,NA
Townsend,2011,E01009046,1240,759,50,610,17,477,128,NA
Townsend,2011,E01009047,1228,632,143,552,58,186,297,NA
Townsend,2011,E01009048,1274,692,166,567,47,191,287,NA
Townsend,2011,E01009049,1159,692,90,570,25,347,209,NA
Townsend,2011,E01009050,1314,671,128,652,33,244,346,NA
Townsend,2011,E01009051,1145,512,100,478,51,215,219,NA
Townsend,2011,E01009053,966,435,100,435,53,191,216,NA
Townsend,2011,E01009054,1132,584,70,417,42,322,105,NA
Townsend,2011,E01009056,1471,886,168,749,46,283,327,NA
Townsend,2011,E01009057,1323,663,161,647,64,233,318,NA
Townsend,2011,E01009058,1101,512,106,465,50,300,197,NA
Townsend,2011,E01009059,1176,565,131,569,46,151,293,NA
Townsend,2011,E01009060,1049,513,100,426,57,186,197,NA
Townsend,2011,E01009061,1199,581,123,432,68,255,164,NA
Townsend,2011,E01009062,1091,521,99,476,65,223,219,NA
Townsend,2011,E01009064,1055,687,72,600,21,363,198,NA
Townsend,2011,E01009065,1291,933,94,661,10,442,97,NA
Townsend,2011,E01009066,1136,798,41,601,2,450,117,NA
Townsend,2011,E01009067,1064,811,21,677,1,432,133,NA
Townsend,2011,E01009068,1213,898,38,714,6,388,211,NA
Townsend,2011,E01009069,1296,973,41,823,4,409,249,NA
Townsend,2011,E01009070,1172,858,45,687,6,473,142,NA
Townsend,2011,E01009071,1176,687,42,789,10,377,282,NA
