index,year,lsoa21,total_residents,residents_10,InActive_sick,Foreman,Skilled,Semi_skilled,Unskilled,Total_employed,Manufacturing,Well_Edu,Disabled,total_persons,poor_health,updated
Manufacturing,2021,E01009211,1232,0,35,0,72,53,67,724,54,898,254,1446,62,NA
Manufacturing,2021,E01009212,1336,0,118,0,88,55,78,658,52,797,392,1765,132,NA
Manufacturing,2021,E01009213,1324,0,91,0,64,38,77,623,57,814,367,1606,124,NA
Manufacturing,2021,E01009214,1315,0,149,0,81,67,96,679,63,811,471,1651,200,NA
Manufacturing,2021,E01009215,1414,0,157,0,64,63,93,565,35,811,513,1810,201,NA
Manufacturing,2021,E01009216,1591,0,57,0,110,64,81,820,65,996,448,2065,126,NA
Manufacturing,2021,E01009217,1310,0,41,0,104,62,71,786,82,893,288,1570,82,NA
Manufacturing,2021,E01009218,1295,0,77,0,39,22,41,687,31,981,313,1623,98,NA
Manufacturing,2021,E01009219,1160,0,58,0,58,45,65,652,39,793,301,1469,94,NA
Manufacturing,2021,E01009220,1200,0,68,0,99,80,119,751,72,758,268,1553,102,NA
Manufacturing,2021,E01009221,1223,0,37,0,100,72,90,718,61,792,250,1524,65,NA
Manufacturing,2021,E01009222,1150,0,98,0,82,46,92,605,39,711,334,1519,137,NA
Manufacturing,2021,E01009223,1312,0,61,0,89,57,90,746,76,824,285,1588,104,NA
Manufacturing,2021,E01009224,1144,0,48,0,89,59,78,683,60,732,254,1406,90,NA
Manufacturing,2021,E01009225,1303,0,99,0,69,54,77,616,57,749,371,1633,150,NA
Manufacturing,2021,E01009226,1170,0,42,0,84,67,94,684,71,754,242,1455,67,NA
Manufacturing,2021,E01009227,1343,0,51,0,118,85,105,812,66,873,275,1660,81,NA
Manufacturing,2021,E01009228,1218,0,48,0,81,72,100,760,83,847,266,1560,80,NA
Manufacturing,2021,E01009229,1240,0,29,0,95,83,99,748,78,788,274,1591,69,NA
Manufacturing,2021,E01009230,1319,0,52,0,95,92,99,710,83,816,277,1656,97,NA
Manufacturing,2021,E01009231,1568,0,41,0,106,72,105,850,82,969,364,1935,105,NA
Manufacturing,2021,E01009232,1253,0,89,0,47,70,86,641,53,813,327,1568,135,NA
Manufacturing,2021,E01009233,1149,0,72,0,83,62,102,607,63,668,328,1622,98,NA
Manufacturing,2021,E01009234,1164,0,45,0,79,80,102,746,81,801,215,1466,62,NA
Manufacturing,2021,E01009235,1321,0,34,0,66,78,78,743,74,907,215,1664,72,NA
Manufacturing,2021,E01009236,1183,0,51,0,89,55,84,695,62,814,248,1556,80,NA
Manufacturing,2021,E01009237,1123,0,56,0,48,57,79,614,46,748,248,1473,100,NA
Manufacturing,2021,E01009238,1392,0,57,0,60,70,76,706,62,924,286,1753,100,NA
Manufacturing,2021,E01009239,1199,0,109,0,43,82,94,582,37,746,242,1470,129,NA
Manufacturing,2021,E01009240,1188,0,27,0,40,75,88,655,52,827,202,1522,60,NA
Manufacturing,2021,E01009241,1310,0,43,0,47,74,88,754,62,902,229,1783,78,NA
Manufacturing,2021,E01009242,1614,0,44,0,63,88,140,848,61,1084,243,2070,86,NA
Manufacturing,2021,E01009243,1403,0,47,0,68,82,99,868,68,956,277,1815,81,NA
Manufacturing,2021,E01009244,1447,0,37,0,99,70,101,912,68,1028,276,1887,71,NA
Manufacturing,2021,E01009245,1189,0,45,0,62,44,72,637,44,803,209,1473,70,NA
Manufacturing,2021,E01009246,1266,0,40,0,92,68,83,729,85,863,268,1564,69,NA
Manufacturing,2021,E01009247,1253,0,39,0,68,67,97,753,87,900,252,1560,77,NA
Manufacturing,2021,E01009248,1395,0,47,0,97,79,121,867,95,931,261,1761,79,NA
Manufacturing,2021,E01009249,1290,0,42,0,80,47,70,726,42,904,289,1596,80,NA
Manufacturing,2021,E01009250,1410,0,53,0,77,51,76,779,59,990,256,1713,68,NA
Manufacturing,2021,E01009251,1215,0,13,0,50,37,45,745,48,935,187,1488,57,NA
Manufacturing,2021,E01009252,1305,0,29,0,33,5,33,842,45,1096,224,1630,38,NA
Manufacturing,2021,E01009253,1321,0,39,0,73,60,66,768,70,976,243,1602,76,NA
Manufacturing,2021,E01009254,1556,0,128,0,49,37,79,741,47,1008,444,1940,183,NA
Manufacturing,2021,E01009255,1200,0,49,0,66,49,79,673,37,810,274,1544,85,NA
Manufacturing,2021,E01009256,1261,0,55,0,71,55,66,682,43,874,279,1679,76,NA
Manufacturing,2021,E01009257,1232,0,68,0,79,51,86,658,64,809,294,1623,111,NA
Manufacturing,2021,E01009258,1145,0,96,0,57,56,79,523,44,653,314,1521,129,NA
Manufacturing,2021,E01009259,1298,0,166,0,55,64,105,584,41,802,447,1700,178,NA
Manufacturing,2021,E01009260,1324,0,36,0,29,23,27,720,33,1041,213,1595,60,NA
Manufacturing,2021,E01009261,1423,0,33,0,52,38,51,782,49,1070,243,1750,71,NA
Manufacturing,2021,E01009262,1426,0,54,0,55,64,59,825,45,1000,224,1785,86,NA
Manufacturing,2021,E01009263,1309,0,122,0,38,60,69,605,47,895,298,1633,90,NA
Manufacturing,2021,E01009264,1637,0,48,0,47,68,142,1008,71,1287,239,1829,58,NA
Manufacturing,2021,E01009265,1460,0,125,0,51,85,101,668,76,866,297,1793,79,NA
Manufacturing,2021,E01009266,1345,0,63,0,70,87,140,633,75,741,244,1781,95,NA
Manufacturing,2021,E01009267,1510,0,49,0,40,84,84,766,61,983,280,1799,109,NA
Manufacturing,2021,E01009268,1170,0,39,0,56,71,118,642,54,728,180,1470,59,NA
Manufacturing,2021,E01009269,1070,0,53,0,58,78,129,491,58,580,179,1478,92,NA
Manufacturing,2021,E01009270,1464,0,91,0,55,88,121,645,45,846,291,2012,133,NA
Manufacturing,2021,E01009271,1221,0,67,0,46,73,122,530,44,664,238,1625,93,NA
Manufacturing,2021,E01009272,1061,0,74,0,35,63,97,513,44,671,236,1395,93,NA
Manufacturing,2021,E01009273,1243,0,58,0,53,97,113,558,65,702,251,1587,101,NA
Manufacturing,2021,E01009274,1642,0,85,0,57,113,161,772,66,942,334,2067,145,NA
Manufacturing,2021,E01009275,1325,0,73,0,48,77,124,536,70,738,253,1785,117,NA
Manufacturing,2021,E01009276,1352,0,54,0,45,76,95,747,56,908,230,1658,100,NA
Manufacturing,2021,E01009278,1395,0,35,0,45,72,73,850,61,1032,230,1738,78,NA
Manufacturing,2021,E01009279,1261,0,72,0,67,43,61,708,58,905,216,1592,58,NA
Manufacturing,2021,E01009280,1398,0,41,0,61,48,46,865,64,1100,289,1729,86,NA
Manufacturing,2021,E01009281,1267,0,57,0,28,20,38,584,46,969,376,1544,119,NA
Manufacturing,2021,E01009282,1456,0,151,0,50,53,77,728,41,1043,399,1711,115,NA
Manufacturing,2021,E01009283,1490,0,68,0,28,14,44,717,24,1247,265,1764,66,NA
Manufacturing,2021,E01009284,4021,0,68,0,63,48,163,1119,60,3668,562,4342,106,NA
Manufacturing,2021,E01009286,2318,0,19,0,18,10,94,504,18,2200,379,2407,46,NA
Manufacturing,2021,E01009288,1189,0,93,0,23,1,20,469,16,933,340,1348,51,NA
Manufacturing,2021,E01009289,2413,0,57,0,15,14,79,495,6,2227,387,2528,48,NA
Manufacturing,2021,E01009290,2395,0,45,0,12,15,76,438,10,2253,404,2432,49,NA
Manufacturing,2021,E01009291,1150,0,56,0,59,55,84,661,45,788,266,1477,93,NA
Manufacturing,2021,E01009292,1275,0,24,0,49,31,43,764,37,1012,196,1573,42,NA
Manufacturing,2021,E01009293,1283,0,37,0,30,45,61,668,40,989,275,1545,73,NA
Manufacturing,2021,E01009294,1495,0,86,0,55,33,61,814,43,1148,360,1931,96,NA
Manufacturing,2021,E01009295,1445,0,45,0,33,19,60,586,24,1114,331,1691,85,NA
Manufacturing,2021,E01009296,1209,0,47,0,50,43,69,690,46,940,237,1498,61,NA
Manufacturing,2021,E01009297,1406,0,142,0,81,96,128,698,103,798,431,1818,177,NA
Manufacturing,2021,E01009298,1136,0,95,0,55,69,98,581,52,674,318,1628,127,NA
Manufacturing,2021,E01009299,1184,0,73,0,53,64,128,592,65,671,351,1581,125,NA
Manufacturing,2021,E01009300,1353,0,119,0,64,94,148,676,78,779,430,1935,148,NA
Manufacturing,2021,E01009301,1261,0,108,0,73,79,122,599,77,719,371,1672,130,NA
Manufacturing,2021,E01009302,1244,0,64,0,79,72,66,586,90,743,337,1460,97,NA
Manufacturing,2021,E01009303,1184,0,90,0,80,83,89,598,84,669,375,1507,144,NA
Manufacturing,2021,E01009304,1420,0,91,0,108,103,128,793,100,857,389,1844,144,NA
Manufacturing,2021,E01009305,1205,0,115,0,66,67,130,611,75,692,386,1678,128,NA
Manufacturing,2021,E01009306,1356,0,99,0,68,82,102,633,84,760,407,1689,162,NA
Manufacturing,2021,E01009307,1213,0,115,0,68,74,97,596,69,683,415,1564,155,NA
Manufacturing,2021,E01009308,1373,0,97,0,92,81,102,714,102,823,400,1894,142,NA
Manufacturing,2021,E01009309,1395,0,133,0,60,95,122,698,92,855,455,1835,162,NA
Manufacturing,2021,E01009310,1487,0,113,0,106,83,115,768,66,867,418,1997,157,NA
Manufacturing,2021,E01009311,1164,0,75,0,71,77,120,566,77,633,306,1620,108,NA
Manufacturing,2021,E01009312,1295,0,31,0,93,62,67,752,77,843,227,1590,57,NA
Manufacturing,2021,E01009313,1305,0,57,0,79,72,78,716,69,835,279,1660,91,NA
Manufacturing,2021,E01009314,1507,0,79,0,84,81,117,815,85,918,421,1939,142,NA
Manufacturing,2021,E01009315,1432,0,97,0,85,70,78,724,65,866,405,1727,132,NA
Manufacturing,2021,E01009316,1530,0,41,0,93,95,107,906,105,1035,268,1899,88,NA
Manufacturing,2021,E01009317,1568,0,82,0,126,83,113,919,94,1038,355,2070,97,NA
Manufacturing,2021,E01009318,1262,0,31,0,106,58,90,765,99,826,265,1540,78,NA
Manufacturing,2021,E01009319,1299,0,34,0,99,83,71,799,101,890,249,1549,72,NA
Manufacturing,2021,E01009320,1343,0,39,0,75,72,80,785,81,883,279,1632,59,NA
Manufacturing,2021,E01009321,1475,0,164,0,65,90,126,658,63,789,495,1961,193,NA
Manufacturing,2021,E01009322,1341,0,144,0,69,101,130,671,78,751,401,1750,170,NA
Manufacturing,2021,E01009323,1343,0,109,0,83,62,120,712,68,813,384,1834,151,NA
Manufacturing,2021,E01009324,1411,0,48,0,79,77,74,755,96,869,319,1736,99,NA
Manufacturing,2021,E01009325,1410,0,91,0,45,94,128,581,40,754,280,1997,112,NA
Manufacturing,2021,E01009326,1476,0,69,0,52,90,102,634,53,834,309,2109,122,NA
Manufacturing,2021,E01009327,1193,0,70,0,25,58,123,478,26,657,222,1658,96,NA
Manufacturing,2021,E01009328,1814,0,120,0,41,107,133,665,45,885,378,2417,177,NA
Manufacturing,2021,E01009329,1906,0,125,0,37,97,149,712,54,1020,408,2687,179,NA
Manufacturing,2021,E01009331,1709,0,52,0,52,119,164,748,70,906,278,2437,111,NA
Manufacturing,2021,E01009332,1365,0,98,0,49,65,139,539,39,740,325,1927,125,NA
Manufacturing,2021,E01009333,1068,0,58,0,40,65,101,398,25,550,208,1618,101,NA
Manufacturing,2021,E01009334,1408,0,84,0,39,60,70,559,29,763,293,1838,149,NA
Manufacturing,2021,E01009335,1446,0,87,0,69,101,111,625,40,779,291,1984,122,NA
Manufacturing,2021,E01009337,1361,0,73,0,58,74,113,555,40,727,245,1979,100,NA
Manufacturing,2021,E01009338,1284,0,62,0,43,69,79,474,42,647,249,1809,104,NA
Manufacturing,2021,E01009339,1172,0,72,0,37,68,74,431,44,616,257,1670,114,NA
Manufacturing,2021,E01009341,1159,0,66,0,40,70,85,488,52,639,291,1649,101,NA
Manufacturing,2021,E01009342,1397,0,188,0,60,64,73,549,57,740,405,1825,263,NA
Manufacturing,2021,E01009343,1282,0,102,0,39,72,133,500,34,605,279,1852,112,NA
Manufacturing,2021,E01009344,1253,0,80,0,50,75,84,489,30,637,277,1827,105,NA
Manufacturing,2021,E01009345,1644,0,131,0,43,73,129,501,34,908,582,2092,177,NA
Manufacturing,2021,E01009346,1207,0,55,0,49,76,124,563,40,652,184,1735,103,NA
Manufacturing,2021,E01009347,1135,0,94,0,43,42,125,503,34,717,288,1582,92,NA
Manufacturing,2021,E01009348,1579,0,61,0,55,77,129,800,53,1017,306,2104,109,NA
Manufacturing,2021,E01009349,1182,0,69,0,44,78,155,519,58,643,239,1665,99,NA
Manufacturing,2021,E01009350,1181,0,56,0,40,79,101,456,44,590,238,1636,97,NA
Manufacturing,2021,E01009351,1253,0,60,0,64,88,177,566,66,663,203,1719,97,NA
Manufacturing,2021,E01009352,1449,0,86,0,36,69,129,563,47,718,282,1811,107,NA
Manufacturing,2021,E01009353,1261,0,61,0,48,82,95,520,51,661,244,1712,105,NA
Manufacturing,2021,E01009354,1208,0,84,0,48,57,123,505,47,646,274,1559,114,NA
Manufacturing,2021,E01009355,1127,0,71,0,35,57,95,502,35,621,208,1437,94,NA
Manufacturing,2021,E01009358,1761,0,133,0,54,110,147,720,49,1005,388,2252,159,NA
Manufacturing,2021,E01009359,1515,0,83,0,50,97,153,632,47,804,293,2066,127,NA
Manufacturing,2021,E01009360,2012,0,151,0,81,96,200,936,68,1183,411,2783,151,NA
Manufacturing,2021,E01009361,1554,0,134,0,51,90,167,596,53,855,353,2190,133,NA
Manufacturing,2021,E01009362,997,0,68,0,30,41,102,366,17,582,208,1445,81,NA
Manufacturing,2021,E01009363,1326,0,89,0,52,61,103,492,36,701,321,1784,142,NA
Manufacturing,2021,E01009364,1132,0,87,0,19,48,111,425,31,646,248,1648,118,NA
Manufacturing,2021,E01009365,1383,0,127,0,26,67,122,489,50,738,362,1847,152,NA
Manufacturing,2021,E01009366,1254,0,83,0,32,64,112,500,37,697,267,1707,137,NA
Manufacturing,2021,E01009367,1340,0,118,0,31,66,73,459,35,696,333,1794,137,NA
Manufacturing,2021,E01009368,1133,0,93,0,26,42,91,372,24,596,300,1522,114,NA
Manufacturing,2021,E01009371,1378,0,95,0,53,73,95,516,26,732,268,1947,108,NA
Manufacturing,2021,E01009372,1239,0,87,0,50,77,95,498,42,627,261,1739,126,NA
Manufacturing,2021,E01009373,1295,0,109,0,45,78,100,521,42,641,286,1765,122,NA
Manufacturing,2021,E01009374,910,0,77,0,18,45,62,321,25,501,241,1215,103,NA
Manufacturing,2021,E01009375,1424,0,101,0,43,74,107,610,40,809,292,1969,144,NA
Manufacturing,2021,E01009376,1203,0,86,0,37,46,92,480,34,678,269,1558,111,NA
Manufacturing,2021,E01009377,1029,0,89,0,24,31,89,337,19,510,282,1469,116,NA
Manufacturing,2021,E01009379,1434,0,136,0,36,67,128,478,30,671,378,1901,219,NA
Manufacturing,2021,E01009380,1248,0,79,0,41,53,102,461,26,634,258,1854,120,NA
Manufacturing,2021,E01009382,1492,0,100,0,42,85,96,602,38,815,297,2006,137,NA
Manufacturing,2021,E01009383,1108,0,101,0,30,51,68,491,24,644,257,1415,123,NA
Manufacturing,2021,E01009384,1142,0,140,0,27,28,50,607,36,800,337,1358,127,NA
Manufacturing,2021,E01009385,1013,0,64,0,39,21,35,580,37,795,249,1187,79,NA
Manufacturing,2021,E01009389,1503,0,79,0,45,75,95,641,58,861,313,1877,105,NA
Manufacturing,2021,E01009390,1292,0,97,0,39,39,72,665,47,905,308,1576,89,NA
Manufacturing,2021,E01009391,1263,0,54,0,59,73,103,498,45,695,223,1910,98,NA
Manufacturing,2021,E01009392,1315,0,60,0,51,77,59,543,49,710,239,1723,97,NA
Manufacturing,2021,E01009393,1238,0,67,0,61,73,97,511,49,648,251,1794,106,NA
Manufacturing,2021,E01009394,1442,0,55,0,39,41,67,845,54,1087,266,1757,78,NA
Manufacturing,2021,E01009395,1334,0,104,0,30,69,80,551,40,825,280,1694,104,NA
Manufacturing,2021,E01009396,1625,0,96,0,55,82,111,620,49,840,313,2146,155,NA
Manufacturing,2021,E01009397,1312,0,95,0,35,63,97,484,44,712,328,1774,137,NA
Manufacturing,2021,E01009399,1117,0,59,0,39,55,80,433,33,568,205,1646,86,NA
Manufacturing,2021,E01009400,1331,0,147,0,41,79,115,599,56,793,353,1690,103,NA
Manufacturing,2021,E01009401,1428,0,104,0,51,83,157,679,62,835,349,1859,116,NA
Manufacturing,2021,E01009403,1181,0,79,0,65,55,121,636,59,706,300,1578,112,NA
Manufacturing,2021,E01009404,1207,0,105,0,72,80,115,662,66,717,329,1588,135,NA
Manufacturing,2021,E01009405,1159,0,68,0,56,70,105,618,73,702,306,1488,105,NA
Manufacturing,2021,E01009406,1381,0,128,0,78,90,111,732,80,866,346,1746,159,NA
Manufacturing,2021,E01009407,1400,0,92,0,69,83,135,735,99,887,336,1751,116,NA
Manufacturing,2021,E01009408,1354,0,93,0,64,89,143,705,70,844,346,1777,111,NA
Manufacturing,2021,E01009409,1508,0,120,0,74,102,180,782,67,979,379,1848,141,NA
Manufacturing,2021,E01009410,1558,0,128,0,57,84,120,710,71,936,429,1918,136,NA
Manufacturing,2021,E01009411,1531,0,52,0,67,132,159,931,87,1015,262,1899,84,NA
Manufacturing,2021,E01009412,1433,0,116,0,65,82,127,633,57,827,326,1789,115,NA
Manufacturing,2021,E01009413,1439,0,74,0,60,105,151,749,61,895,294,1813,114,NA
Manufacturing,2021,E01009414,1793,0,127,0,84,105,185,991,81,1180,394,2361,125,NA
Manufacturing,2021,E01009415,1390,0,15,0,45,27,31,770,61,1127,241,1746,48,NA
Manufacturing,2021,E01009416,2114,0,31,0,93,39,90,1411,115,1767,297,2800,78,NA
Manufacturing,2021,E01009417,1276,0,40,0,63,16,39,765,71,1015,267,1613,73,NA
Manufacturing,2021,E01009418,1240,0,41,0,66,25,47,636,51,946,292,1589,102,NA
Manufacturing,2021,E01009419,1185,0,53,0,45,35,45,639,39,878,256,1464,79,NA
Manufacturing,2021,E01009420,1264,0,23,0,57,30,54,807,55,1019,216,1704,49,NA
Manufacturing,2021,E01009421,1448,0,19,0,31,11,25,788,80,1186,227,1713,60,NA
Manufacturing,2021,E01009422,1653,0,26,0,63,35,51,949,62,1314,271,2004,68,NA
Manufacturing,2021,E01009423,1357,0,75,0,68,45,49,705,65,943,352,1672,130,NA
Manufacturing,2021,E01009424,1334,0,35,0,45,21,56,803,50,1075,257,1585,58,NA
Manufacturing,2021,E01009425,1473,0,52,0,48,23,39,668,56,1081,322,1725,102,NA
Manufacturing,2021,E01009426,1221,0,17,0,54,18,31,669,56,975,215,1474,55,NA
Manufacturing,2021,E01009427,1283,0,32,0,32,20,34,704,59,1040,224,1484,53,NA
Manufacturing,2021,E01009428,1362,0,17,0,24,16,28,721,64,1131,193,1683,46,NA
Manufacturing,2021,E01009429,1195,0,6,0,31,13,20,642,43,991,166,1495,39,NA
Manufacturing,2021,E01009430,1451,0,19,0,31,14,36,768,55,1186,210,1726,31,NA
Manufacturing,2021,E01009431,1327,0,17,0,33,21,35,807,61,1112,228,1687,49,NA
Manufacturing,2021,E01009432,1200,0,52,0,41,27,52,641,50,895,287,1501,86,NA
Manufacturing,2021,E01009433,1482,0,19,0,38,17,25,802,53,1186,249,1788,56,NA
Manufacturing,2021,E01009434,1363,0,23,0,58,23,56,919,78,1111,198,1651,34,NA
Manufacturing,2021,E01009435,1421,0,28,0,74,24,47,921,66,1140,204,1716,50,NA
Manufacturing,2021,E01009436,1173,0,13,0,47,28,29,650,71,942,175,1377,42,NA
Manufacturing,2021,E01009437,1513,0,24,0,74,25,50,844,63,1135,305,1794,76,NA
Manufacturing,2021,E01009438,1130,0,14,0,44,33,44,650,63,850,170,1355,43,NA
Manufacturing,2021,E01009439,1196,0,30,0,58,36,44,624,57,911,235,1449,60,NA
Manufacturing,2021,E01009440,1328,0,40,0,62,39,35,676,54,966,315,1573,80,NA
Manufacturing,2021,E01009441,1219,0,62,0,88,67,75,670,66,740,286,1475,99,NA
Manufacturing,2021,E01009442,1199,0,28,0,70,42,50,676,77,845,264,1460,72,NA
Manufacturing,2021,E01009443,968,0,21,0,58,48,51,588,52,706,170,1215,37,NA
Manufacturing,2021,E01009444,1237,0,8,0,55,22,29,699,58,983,208,1499,57,NA
Manufacturing,2021,E01009445,1383,0,113,0,93,42,103,756,50,894,435,1893,152,NA
Manufacturing,2021,E01009446,1961,0,89,0,92,61,68,1220,103,1507,416,2490,155,NA
Manufacturing,2021,E01009447,1268,0,49,0,75,66,80,780,65,905,295,1646,99,NA
Manufacturing,2021,E01009448,1313,0,108,0,70,37,83,693,48,860,377,1653,136,NA
Manufacturing,2021,E01009449,1863,0,76,0,59,44,79,1160,96,1469,366,2154,109,NA
Manufacturing,2021,E01009450,1338,0,33,0,81,40,53,803,67,956,235,1606,67,NA
Manufacturing,2021,E01009451,1106,0,35,0,47,28,46,713,56,841,200,1432,51,NA
Manufacturing,2021,E01009452,1355,0,41,0,92,49,70,791,60,971,302,1707,87,NA
Manufacturing,2021,E01009453,1094,0,29,0,55,24,41,716,54,867,183,1373,43,NA
Manufacturing,2021,E01009454,1210,0,29,0,46,25,47,728,59,932,200,1424,52,NA
Manufacturing,2021,E01009455,1067,0,77,0,50,34,44,509,49,685,304,1287,106,NA
Manufacturing,2021,E01009456,1403,0,40,0,74,16,39,839,65,1158,274,1723,56,NA
Manufacturing,2021,E01009457,1272,0,17,0,50,12,27,653,41,1042,202,1503,60,NA
Manufacturing,2021,E01009458,1223,0,67,0,41,37,51,555,54,822,390,1387,153,NA
Manufacturing,2021,E01009459,1322,0,33,0,44,16,41,735,48,1081,256,1589,49,NA
Manufacturing,2021,E01009460,1357,0,56,0,83,67,69,803,73,1006,315,1587,83,NA
Manufacturing,2021,E01009461,1086,0,17,0,32,22,28,607,51,864,183,1308,49,NA
Manufacturing,2021,E01009462,1346,0,62,0,63,34,59,821,42,1028,317,1585,100,NA
Manufacturing,2021,E01009463,1332,0,52,0,39,20,20,656,59,977,307,1559,149,NA
Manufacturing,2021,E01009464,1176,0,10,0,95,33,47,741,65,910,190,1413,48,NA
Manufacturing,2021,E01009465,1136,0,19,0,64,36,42,718,54,884,184,1434,36,NA
Manufacturing,2021,E01009466,1361,0,33,0,54,23,36,809,54,1120,294,1692,70,NA
Manufacturing,2021,E01009467,1284,0,46,0,60,20,55,677,54,929,274,1560,88,NA
Manufacturing,2021,E01009468,1262,0,27,0,35,16,31,692,56,1019,260,1494,81,NA
Manufacturing,2021,E01009469,1196,0,22,0,46,28,48,630,45,910,229,1465,60,NA
Manufacturing,2021,E01009470,1179,0,14,0,40,25,24,686,68,971,161,1439,44,NA
Manufacturing,2021,E01009471,1530,0,109,0,48,24,32,841,54,1224,343,1819,94,NA
Manufacturing,2021,E01009472,1346,0,31,0,66,34,27,790,62,1042,269,1670,72,NA
Manufacturing,2021,E01009473,1283,0,34,0,53,49,72,738,63,933,281,1564,91,NA
Manufacturing,2021,E01009474,1272,0,44,0,56,14,49,762,71,997,239,1562,70,NA
Manufacturing,2021,E01009475,1639,0,126,0,45,97,156,668,68,896,365,2325,164,NA
Manufacturing,2021,E01009476,1489,0,148,0,54,84,94,583,40,747,361,2102,141,NA
Manufacturing,2021,E01009477,1277,0,89,0,52,100,105,563,44,680,298,1881,131,NA
Manufacturing,2021,E01009478,1415,0,101,0,56,98,125,590,36,762,306,2114,133,NA
Manufacturing,2021,E01009479,1646,0,116,0,54,111,115,616,45,868,313,2236,136,NA
Manufacturing,2021,E01009480,1449,0,71,0,46,93,138,634,44,801,283,2094,117,NA
Manufacturing,2021,E01009481,1934,0,83,0,57,166,150,909,75,1105,302,2753,121,NA
Manufacturing,2021,E01009482,1211,0,79,0,36,84,121,470,47,592,241,1745,114,NA
Manufacturing,2021,E01009483,1449,0,100,0,44,78,124,488,35,700,280,2068,124,NA
Manufacturing,2021,E01009484,1311,0,94,0,52,87,101,483,50,620,289,1811,115,NA
Manufacturing,2021,E01009485,1449,0,72,0,31,102,123,594,35,720,275,2053,125,NA
Manufacturing,2021,E01009486,1535,0,104,0,47,105,157,636,54,773,297,2233,129,NA
Manufacturing,2021,E01009487,1538,0,73,0,34,116,117,634,43,818,327,2193,141,NA
Manufacturing,2021,E01009488,1780,0,136,0,37,106,148,686,54,910,418,2558,188,NA
Manufacturing,2021,E01009489,1489,0,81,0,50,77,109,554,37,742,266,2120,132,NA
Manufacturing,2021,E01009490,1554,0,73,0,58,125,129,652,49,842,280,2162,97,NA
Manufacturing,2021,E01009491,1543,0,101,0,31,92,113,523,41,766,299,2199,159,NA
Manufacturing,2021,E01009492,1382,0,97,0,35,105,120,551,52,673,280,2023,135,NA
Manufacturing,2021,E01009493,1537,0,150,0,38,18,65,653,46,993,540,1886,184,NA
Manufacturing,2021,E01009494,1215,0,102,0,57,37,81,561,28,748,433,1688,143,NA
Manufacturing,2021,E01009495,968,0,106,0,43,35,49,431,21,591,333,1314,129,NA
Manufacturing,2021,E01009496,1228,0,29,0,65,35,53,661,49,875,294,1474,92,NA
Manufacturing,2021,E01009497,1433,0,48,0,83,48,106,875,61,1004,324,1788,99,NA
Manufacturing,2021,E01009498,1265,0,79,0,98,40,109,666,60,776,340,1710,111,NA
Manufacturing,2021,E01009499,1351,0,80,0,93,64,93,738,69,849,426,1745,125,NA
Manufacturing,2021,E01009500,1164,0,99,0,52,51,92,561,40,743,378,1512,123,NA
Manufacturing,2021,E01009501,1104,0,69,0,60,53,114,593,55,680,296,1520,90,NA
Manufacturing,2021,E01009502,1062,0,72,0,53,47,80,539,30,654,336,1449,106,NA
Manufacturing,2021,E01009503,1205,0,81,0,64,51,104,587,46,690,377,1568,120,NA
Manufacturing,2021,E01009504,1275,0,58,0,37,23,42,627,40,979,336,1627,111,NA
Manufacturing,2021,E01009505,1222,0,94,0,52,57,77,618,45,796,372,1639,122,NA
Manufacturing,2021,E01009506,1190,0,19,0,52,30,35,613,43,923,235,1491,63,NA
Manufacturing,2021,E01009507,1201,0,120,0,41,68,80,494,37,671,365,1622,136,NA
Manufacturing,2021,E01009508,1268,0,60,0,52,69,114,621,49,776,291,1645,100,NA
Manufacturing,2021,E01009509,1541,0,97,0,52,127,113,774,73,905,325,2052,137,NA
Manufacturing,2021,E01009510,1293,0,90,0,59,55,98,519,58,676,429,1748,148,NA
Manufacturing,2021,E01009511,1215,0,88,0,48,107,82,533,59,679,307,1683,126,NA
Manufacturing,2021,E01009512,1450,0,102,0,68,75,99,721,74,883,363,2019,136,NA
Manufacturing,2021,E01009513,1367,0,84,0,58,95,113,663,67,801,279,2092,104,NA
Manufacturing,2021,E01009514,1283,0,95,0,55,67,84,535,63,710,416,1736,165,NA
